id	intended_politeness	ilp_paraphrase	greedy_paraphrase	retrieval_paraphrase	receiver	text
A3S-A2U-19	-0.32875755612814894	wtf ? will do , provided it survives its afd ( which looks likely ) . just let me know when it ' s ready .	will do , provided it survives its afd ( which looks ) . please let me know when it ' s ready .	um , will do , provided it actually survives its afd ( which looks probable ) . please let me know when it ' s ready .	A2U	Will do, provided it survives its AfD (which looks probable). Please let me know when it's ready.
A3S-A2U-20	-0.13199124164409334	what the hell are you saying ? plz just speak english , if you cant perhaps this wikipedia is not for you . [ [ [ user talk : qed237 | ( [ [ user talk : qed237 |	what are you saying ? please speak english , if you cant this wikipedia is not for you . [ [ user talk : qed237 | ( talk )	um , what are you saying ? speak english , if you cant this wikipedia is not . [ [ user talk : qed237 | ( talk )	A2U	What are you saying? Please speak English, if you cant perhaps this wikipedia is not for you.  [[User talk:Qed237|(talk)
A3S-A2U-21	-0.32875755612814894	"how the hell do you suppose i am using "" iupac nomenclature strictly "" rather than just being flexible ? do go on please ."	"how do you suppose i am using "" iupac nomenclature strictly "" than being flexible ? please do go on ."	"how the hell do you suppose i am using "" iupac nomenclature strictly "" than being flexible ? do go on ."	A2U	"How do you suppose I am using ""IUPAC nomenclature strictly"" rather than being flexible? Please do go on."
A3S-A2U-22	-0.1282633212550402	an article can be too damn news based ? isn ' t that the point . . . ? it be original research ? thanks	an article can be too news based ? isn ' t that just . . . ? please it be original research ?	hmm , an article can be too news based ? isn ' t that . . . ? but it be original research ?	A2U	An article can be too NEWS BASED? Isn't that the point...? Would you rather it be original research?
A3S-A2U-23	0.5144954516483033	but explain . seems that you are describing your behavior rather than anyone else ' s , but can you do explain .	but explain . seems that you are describing your behavior rather than just anyone else ' s , but do explain .	sorry , but could you explain . seems that you are describing your behavior than anyone else 's , but do explain .	A2U	Sorry, but could you explain. Seems that you are describing your behavior rather than anyone else's, but do explain.
A3S-A2U-24	0.20956449485206932	that is a large section . can you be more specific about which parts are a problem ? ✤	that is a large section . can you be more specific about which parts are a problem for you ? <unk>	that is a large section . can you be more specific about which parts are a problem ? < unk >	A2U	That is a fairly large section. Can you be more specific about which parts are a problem for you? ✤
A3S-A2U-25	0.6810625020864417	i 'll be working on it as soon as possible . can you help me if it too ?	no problem though . i ' ll be working on it as soon as possible as . can you help me if it too ?	i ' ll be working on it as soon as possible as . can you help me if it too ?	A2U	No problem though. I'll be working on it as soon as possible. Can you help me if it too?
A3S-A2U-26	0.14034458279518172	can you copyedit double ( basketball ) ? i think it is looking good . everything is sourced.—/	can you copyedit double ( basketball ) for me ? i think it is looking good . everything is sourced . <unk>/	copyedit double ( basketball ) ? i think it is looking good . please everything is sourced . < unk > /	A2U	Can you copyedit Double (basketball) for me? I think it is looking good. Almost everything is sourced.—/
A3S-A2U-27	0.14034458279518172	i am interested in this , but my german is rusty ... can you translate deutsches reich ? ameise	i am interested in this , but my german is rusty . . . can you translate deutsches reich for me ? ameise	i am interested in this , but my german is rusty . . . can you translate deutsches reich ? ameise	A2U	I am quite interested in this, but my German is rusty... can you translate Deutsches Reich for me? Ameise
A3S-A2U-28	0.012798180368013778	can you restate that in more concrete terms ? i ca n't peer into your mind . )   —      ≽ʌⱷ҅ᴥⱷʌ≼	can you just restate that in more concrete terms ? ( i can ' t peer into your mind . ) <unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk><unk>	can you restate that in more concrete terms ? i ca n't peer into your mind . )   —      ≽ʌⱷ҅ᴥⱷʌ≼	A2U	Can you restate that in more concrete terms? I can't quite peer into your mind. -)  —    ≽ʌⱷ҅ᴥⱷʌ≼
A3S-A2U-29	0.012798180368013778	my observation is ( ) a syllogism with ian.thomson 's . can you do the edits as you suggested ? '' did ''	my observation is ( ) a syllogism with ian . thomson ' s . can you do the edits as you suggested ? ' ' did ' '	my observation is ( ) a syllogism with ian . thomson ' s . can you do the edits for me as you suggested ? ' ' did ' '	A2U	My observation is (almost) a syllogism with Ian.thomson's. Can you do the edits as you suggested? » '' did ''
A3S-A2U-30	0.012798180368013778	there should be . it 's a highly relevant fact . gd , can you start a thread here ?	there should be . it ' s just a highly relevant fact . gd , can you start a thread here ?	there should be . it ' s a highly relevant fact . gd , could you start a thread here ?	A2U	Maybe there should be. It's a highly relevant fact. GD, can you start a thread here?
A3S-A2U-31	0.012798180368013778	i 'm blind , but i do n't see them . can you point them out to me ?	i ' m blind , but i don ' t see them . can you point them out to me ?	thanks . maybe i ' m blind , but i don ' t see them . can you point them out to me ?	A2U	Maybe I'm blind, but I don't see them. Can you point them out to me?
A3S-A2U-32	0.012798180368013778	can you link to some attempts ? if the problems are more technical , a solution could be found ...	can you just link to some attempts ? if the problems are more technical , a solution could be found . . .	can you link to some attempts for me ? if the problems are more technical , a solution could be found . . .	A2U	Can you link to some attempts?  If the problems are more technical, maybe a solution could be found...
A3S-A2U-33	0.012798180368013778	siamese turtle , can you report this crazy person to an admin for blocking?thanks	siamese turtle , can you report this crazy person to an admin for blocking ? thanks	thanks ! siamese turtle , could you report this crazy person to an admin for blocking ? thanks	A2U	Siamese Turtle, can you report this crazy person to an admin for possible blocking?Thanks
A3S-A2U-34	0.012798180368013778	"can you provide evidence that "" bradley "" is now being referred to as "" chelsea "" ? ← ' →"	"can you provide evidence that "" bradley "" is now being referred to as "" chelsea "" ? <unk>' <unk>"	"can you provide evidence that "" bradley "" is now being referred to as "" chelsea "" ? ← ' →"	A2U	"Can you provide evidence that ""Bradley"" is now being broadly referred to as ""Chelsea""? ← ' →"
A3S-A2U-35	0.21786480376396541	noticed that zurb wikipedia page was deleted . can you state the reason ?	btw , just noticed that zurb wikipedia page was deleted . can you state the reason ?	noticed that zurb wikipedia page was deleted . can you state the reason ?	A2U	Hello, just noticed that Zurb wikipedia page was deleted. Can you state the reason?
A3S-A2U-36	0.051808832885381156	tmf : where did you take this picture from ? i think i know i ca n't tell .	tmf : where did you take this picture from ? i think i know i can ' t tell .	hey , tmf : where did you take this picture from ? i think i know i ca n't tell .	A2U	Hey, TMF: where did you take this picture from?  I think I know but I can't quite tell.
A3S-A2U-37	0.051808832885381156	pm , i would 've by now i reviewed / supported ...  cheers ,   ( [ [ user talk :	pm , btw i would ' ve just by now i reviewed / supported . . . cheers , ( [ user talk :	pm , i would ' ve by now i reviewed / supported . . . cheers , ( [ user talk :	A2U	Hi PM, I would've by now but I reviewed/supported... Maybe ? Cheers,  ([[User talk:
A3S-A2U-38	0.15736345746910654	the image i removed was a non - existing image , a red link . you misspelled the image name ?	btw , the image i removed was a non - existing image , a red link . you misspelled the image name ?	the image i removed was a non - existing image , a red link . perhaps you misspelled the image name ?	A2U	Hi . The image I removed was a non-existing image, a red link. Perhaps you misspelled the image name?
